subject,task_type,octave,ioi,subj_accuracy,subj_perc_resp_early,accuracy,perc_resp_early,subj_hit_rate,subj_fa_rate,hit_rate,fa_rate,subj_dprime,subj_C,dprime,C
10,1,3,400,0.6388888888888888,0.5486111111111112,0.6666666666666666,0.4583333333333333,0.5896551724137931,0.3137931034482759,0.7,0.38,0.7117851183156556,0.1292345165900186,0.829881300807438,-0.10945986230432164
10,1,3,600,0.6388888888888888,0.5486111111111112,0.7291666666666666,0.3958333333333333,0.5896551724137931,0.3137931034482759,0.82,0.38,0.7117851183156556,0.1292345165900186,1.2208458759422112,-0.3049421498717082
10,1,5,400,0.6388888888888888,0.5486111111111112,0.6666666666666666,0.6666666666666666,0.5896551724137931,0.3137931034482759,0.5,0.18,0.7117851183156556,0.1292345165900186,0.915365087842814,0.457682543921407
10,1,5,600,0.6388888888888888,0.5486111111111112,0.6458333333333334,0.4791666666666667,0.5896551724137931,0.3137931034482759,0.66,0.38,0.7117851183156556,0.1292345165900186,0.7179439175408023,-0.053491170671003785
10,1,7,400,0.6388888888888888,0.5486111111111112,0.5416666666666666,0.7083333333333334,0.5896551724137931,0.3137931034482759,0.34,0.26,0.7117851183156556,0.1292345165900186,0.23088227595151223,0.5279042674171608
10,1,7,600,0.6388888888888888,0.5486111111111112,0.5833333333333334,0.5833333333333334,0.5896551724137931,0.3137931034482759,0.5,0.34,0.7117851183156556,0.1292345165900186,0.41246312944140473,0.20623156472070237
12,1,3,400,0.4930555555555556,0.3888888888888889,0.4375,0.4375,0.603448275862069,0.6172413793103448,0.5,0.62,-0.035960842079124256,-0.28026318643118386,-0.3054807880993974,-0.1527403940496987
12,1,3,600,0.4930555555555556,0.3888888888888889,0.5,0.5,0.603448275862069,0.6172413793103448,0.5,0.5,-0.035960842079124256,-0.28026318643118386,0.0,-0.0
12,1,5,400,0.4930555555555556,0.3888888888888889,0.5625,0.3958333333333333,0.603448275862069,0.6172413793103448,0.66,0.54,-0.035960842079124256,-0.28026318643118386,0.3120294089299351,-0.25644842497643744
12,1,5,600,0.4930555555555556,0.3888888888888889,0.6041666666666666,0.3125,0.603448275862069,0.6172413793103448,0.78,0.58,-0.035960842079124256,-0.28026318643118386,0.5702997350468341,-0.4870433466652678
12,1,7,400,0.4930555555555556,0.3888888888888889,0.375,0.25,0.603448275862069,0.6172413793103448,0.62,0.86,-0.035960842079124256,-0.28026318643118386,-0.7748385527155585,-0.6929000644571766
12,1,7,600,0.4930555555555556,0.3888888888888889,0.4791666666666667,0.4375,0.603448275862069,0.6172413793103448,0.54,0.58,-0.035960842079124256,-0.28026318643118386,-0.10145975863038086,-0.1511635998266603
11,1,3,400,0.6076388888888888,0.5520833333333334,0.7291666666666666,0.5625,0.5551724137931034,0.3413793103448276,0.66,0.22,0.5474422044391667,0.13498055060542938,1.1846563436300896,0.17986504237363993
11,1,3,600,0.6076388888888888,0.5520833333333334,0.5416666666666666,0.16666666666666666,0.5551724137931034,0.3413793103448276,0.86,0.78,0.5474422044391667,0.13498055060542938,0.30812612662627104,-0.9262562775018204
11,1,5,400,0.6076388888888888,0.5520833333333334,0.5833333333333334,0.7083333333333334,0.5551724137931034,0.3413793103448276,0.38,0.22,0.5474422044391667,0.13498055060542938,0.4667124260892874,0.5388370011440411
11,1,5,600,0.6076388888888888,0.5520833333333334,0.625,0.375,0.5551724137931034,0.3413793103448276,0.74,0.5,0.5474422044391667,0.13498055060542938,0.643345405392917,-0.3216727026964585
11,1,7,400,0.6076388888888888,0.5520833333333334,0.5625,0.8958333333333334,0.5551724137931034,0.3413793103448276,0.18,0.06,0.5474422044391667,0.13498055060542938,0.6394085067540395,1.2350693412198337
11,1,7,600,0.6076388888888888,0.5520833333333334,0.6041666666666666,0.6041666666666666,0.5551724137931034,0.3413793103448276,0.5,0.3,0.5474422044391667,0.13498055060542938,0.5244005127080409,0.26220025635402044
13,0,3,400,0.4826388888888889,0.4965277777777778,0.4791666666666667,0.6875,0.4862068965517241,0.5206896551724138,0.3,0.34,-0.08646561832965274,-0.008651735002381648,-0.11193738326663616,0.4684318210747228
13,0,3,600,0.4826388888888889,0.4965277777777778,0.4166666666666667,0.4166666666666667,0.4862068965517241,0.5206896551724138,0.5,0.66,-0.08646561832965274,-0.008651735002381648,-0.41246312944140495,-0.20623156472070248
13,0,5,400,0.4826388888888889,0.4965277777777778,0.4583333333333333,0.5,0.4862068965517241,0.5206896551724138,0.46,0.54,-0.08646561832965274,-0.008651735002381648,-0.20086744102293963,-6.938893903907228e-17
13,0,5,600,0.4826388888888889,0.4965277777777778,0.5208333333333334,0.4375,0.4862068965517241,0.5206896551724138,0.58,0.54,-0.08646561832965274,-0.008651735002381648,0.10145975863038086,-0.1511635998266603
13,0,7,400,0.4826388888888889,0.4965277777777778,0.4583333333333333,0.4166666666666667,0.4862068965517241,0.5206896551724138,0.54,0.62,-0.08646561832965274,-0.008651735002381648,-0.2050470675879275,-0.20295725430543363
13,0,7,600,0.4826388888888889,0.4965277777777778,0.5625,0.5208333333333334,0.4862068965517241,0.5206896551724138,0.54,0.42,-0.08646561832965274,-0.008651735002381648,0.3023271996533208,0.0507298793151905
16,1,3,400,0.5347222222222222,0.4722222222222222,0.4166666666666667,0.4583333333333333,0.5620689655172414,0.49310344827586206,0.46,0.62,0.17350483621515705,-0.0694644654457395,-0.40591450861086714,-0.10252353379396381
16,1,3,600,0.5347222222222222,0.4722222222222222,0.5,0.5,0.5620689655172414,0.49310344827586206,0.5,0.5,0.17350483621515705,-0.0694644654457395,0.0,-0.0
16,1,5,400,0.5347222222222222,0.4722222222222222,0.4375,0.3125,0.5620689655172414,0.49310344827586206,0.62,0.74,0.17350483621515705,-0.0694644654457395,-0.3378646172935196,-0.47441309674615717
16,1,5,600,0.5347222222222222,0.4722222222222222,0.6041666666666666,0.5208333333333334,0.5620689655172414,0.49310344827586206,0.58,0.38,0.17350483621515705,-0.0694644654457395,0.5073742672412481,0.05179365447877332
16,1,7,400,0.5347222222222222,0.4722222222222222,0.6041666666666666,0.4791666666666667,0.5620689655172414,0.49310344827586206,0.62,0.42,0.17350483621515705,-0.0694644654457395,0.5073742672412482,-0.05179365447877325
16,1,7,600,0.5347222222222222,0.4722222222222222,0.6458333333333334,0.5625,0.5620689655172414,0.49310344827586206,0.58,0.3,0.17350483621515705,-0.0694644654457395,0.7262939918498916,0.16125351678309507
15,0,3,400,0.6770833333333334,0.6284722222222222,0.6666666666666666,0.5,0.5482758620689655,0.19655172413793104,0.66,0.34,0.9753092762494041,0.3663481432711461,0.8249262588828097,-1.1102230246251565e-16
15,0,3,600,0.6770833333333334,0.6284722222222222,0.7083333333333334,0.7083333333333334,0.5482758620689655,0.19655172413793104,0.5,0.1,0.9753092762494041,0.3663481432711461,1.2815515655446004,0.6407757827723002
15,0,5,400,0.6770833333333334,0.6284722222222222,0.625,0.625,0.5482758620689655,0.19655172413793104,0.5,0.26,0.9753092762494041,0.3663481432711461,0.643345405392917,0.3216727026964585
15,0,5,600,0.6770833333333334,0.6284722222222222,0.6666666666666666,0.6666666666666666,0.5482758620689655,0.19655172413793104,0.5,0.18,0.9753092762494041,0.3663481432711461,0.915365087842814,0.457682543921407
15,0,7,400,0.6770833333333334,0.6284722222222222,0.7083333333333334,0.5833333333333334,0.5482758620689655,0.19655172413793104,0.62,0.22,0.9753092762494041,0.3663481432711461,1.0776740022880822,0.2333562130446437
15,0,7,600,0.6770833333333334,0.6284722222222222,0.6875,0.6875,0.5482758620689655,0.19655172413793104,0.5,0.14,0.9753092762494041,0.3663481432711461,1.0803193408149558,0.5401596704074779
17,1,3,400,0.6180555555555556,0.5416666666666666,0.6041666666666666,0.5208333333333334,0.5758620689655173,0.3413793103448276,0.58,0.38,0.6000204155453236,0.1086914450523509,0.5073742672412481,0.05179365447877332
17,1,3,600,0.6180555555555556,0.5416666666666666,0.5833333333333334,0.4583333333333333,0.5758620689655173,0.3413793103448276,0.62,0.46,0.6000204155453236,0.1086914450523509,0.40591450861086714,-0.10252353379396381
17,1,5,400,0.6180555555555556,0.5416666666666666,0.6875,0.6041666666666666,0.5758620689655173,0.3413793103448276,0.58,0.22,0.6000204155453236,0.1086914450523509,0.9740866933305355,0.28514986752341703
17,1,5,600,0.6180555555555556,0.5416666666666666,0.7708333333333334,0.5625,0.5758620689655173,0.3413793103448276,0.7,0.18,0.6000204155453236,0.1086914450523509,1.4397656005508548,0.19548228756738667
17,1,7,400,0.6180555555555556,0.5416666666666666,0.5,0.5833333333333334,0.5758620689655173,0.3413793103448276,0.42,0.42,0.6000204155453236,0.1086914450523509,0.0,0.20189347914185088
17,1,7,600,0.6180555555555556,0.5416666666666666,0.5625,0.5208333333333334,0.5758620689655173,0.3413793103448276,0.54,0.42,0.6000204155453236,0.1086914450523509,0.3023271996533208,0.0507298793151905
18,1,3,400,0.8055555555555556,0.5069444444444444,0.8333333333333334,0.5416666666666666,0.7965517241379311,0.1896551724137931,0.78,0.14,1.7085351023238116,0.024900167282664254,1.8525125550036408,0.15406306331313552
18,1,3,600,0.8055555555555556,0.5069444444444444,0.7291666666666666,0.4791666666666667,0.7965517241379311,0.1896551724137931,0.74,0.3,1.7085351023238116,0.024900167282664254,1.167745918100958,-0.059472446342438035
18,1,5,400,0.8055555555555556,0.5069444444444444,0.8541666666666666,0.5208333333333334,0.7965517241379311,0.1896551724137931,0.82,0.14,1.7085351023238116,0.024900167282664254,1.9956844286577695,0.08247712648607103
18,1,5,600,0.8055555555555556,0.5069444444444444,0.8125,0.4791666666666667,0.7965517241379311,0.1896551724137931,0.82,0.22,1.7085351023238116,0.024900167282664254,1.6875583020314986,-0.07158593682706449
18,1,7,400,0.8055555555555556,0.5069444444444444,0.8125,0.5625,0.7965517241379311,0.1896551724137931,0.74,0.14,1.7085351023238116,0.024900167282664254,1.7236647462078727,0.21848696771101944
18,1,7,600,0.8055555555555556,0.5069444444444444,0.7916666666666666,0.4583333333333333,0.7965517241379311,0.1896551724137931,0.82,0.26,1.7085351023238116,0.024900167282664254,1.5587104932357307,-0.1360098412249484
19,0,3,400,0.9027777777777778,0.5555555555555556,0.8541666666666666,0.5625,0.8448275862068966,0.04482758620689655,0.78,0.1,2.7117182319410205,0.34136037018640963,2.053744779733285,0.2546791756779578
19,0,3,600,0.9027777777777778,0.5555555555555556,0.9375,0.5625,0.8448275862068966,0.04482758620689655,0.86,0.02,2.7117182319410205,0.34136037018640963,3.134068251446779,0.48671478490843356
19,0,5,400,0.9027777777777778,0.5555555555555556,0.9166666666666666,0.5833333333333334,0.8448275862068966,0.04482758620689655,0.82,0.02,2.7117182319410205,0.34136037018640963,2.969113998474637,0.5691919113945045
19,0,5,600,0.9027777777777778,0.5555555555555556,0.9375,0.5208333333333334,0.8448275862068966,0.04482758620689655,0.9,0.06,2.7117182319410205,0.34136037018640963,2.836325160141454,0.13661101452612656
19,0,7,400,0.9027777777777778,0.5555555555555556,0.875,0.5416666666666666,0.8448275862068966,0.04482758620689655,0.82,0.1,2.7117182319410205,0.34136037018640963,2.1969166533874143,0.1830932388508933
19,0,7,600,0.9027777777777778,0.5555555555555556,0.8958333333333334,0.5625,0.8448275862068966,0.04482758620689655,0.82,0.06,2.7117182319410205,0.34136037018640963,2.4701386824396674,0.31970425337701985
20,0,3,400,0.7118055555555556,0.5243055555555556,0.6875,0.5208333333333334,0.6862068965517242,0.2655172413793103,0.66,0.3,1.1115547189645274,0.07065028373441723,0.9368636421494458,0.05596869163331797
20,0,3,600,0.7118055555555556,0.5243055555555556,0.8125,0.5625,0.6862068965517242,0.2655172413793103,0.74,0.14,1.1115547189645274,0.07065028373441723,1.7236647462078727,0.21848696771101944
20,0,5,400,0.7118055555555556,0.5243055555555556,0.7083333333333334,0.5416666666666666,0.6862068965517242,0.2655172413793103,0.66,0.26,1.1115547189645274,0.07065028373441723,1.055808534834322,0.115441137975756
20,0,5,600,0.7118055555555556,0.5243055555555556,0.75,0.5416666666666666,0.6862068965517242,0.2655172413793103,0.7,0.22,1.1115547189645274,0.07065028373441723,1.2965937268967256,0.12389635074032207
20,0,7,400,0.7118055555555556,0.5243055555555556,0.5416666666666666,0.5,0.6862068965517242,0.2655172413793103,0.54,0.46,1.1115547189645274,0.07065028373441723,0.20086744102293963,-6.938893903907228e-17
20,0,7,600,0.7118055555555556,0.5243055555555556,0.7708333333333334,0.4791666666666667,0.6862068965517242,0.2655172413793103,0.78,0.26,1.1115547189645274,0.07065028373441723,1.4155386195816018,-0.06442390439788392
21,0,3,400,0.4861111111111111,0.4861111111111111,0.5833333333333334,0.4583333333333333,0.5,0.5275862068965518,0.62,0.46,-0.0692035640536147,-0.03460178202680735,0.40591450861086714,-0.10252353379396381
21,0,3,600,0.4861111111111111,0.4861111111111111,0.375,0.5833333333333334,0.5,0.5275862068965518,0.3,0.54,-0.0692035640536147,-0.03460178202680735,-0.6248342332195108,0.2119833960982855
21,0,5,400,0.4861111111111111,0.4861111111111111,0.4166666666666667,0.4583333333333333,0.5,0.5275862068965518,0.46,0.62,-0.0692035640536147,-0.03460178202680735,-0.40591450861086714,-0.10252353379396381
21,0,5,600,0.4861111111111111,0.4861111111111111,0.5625,0.4375,0.5,0.5275862068965518,0.62,0.5,-0.0692035640536147,-0.03460178202680735,0.3054807880993974,-0.1527403940496987
21,0,7,400,0.4861111111111111,0.4861111111111111,0.5416666666666666,0.5,0.5,0.5275862068965518,0.54,0.46,-0.0692035640536147,-0.03460178202680735,0.20086744102293963,-6.938893903907228e-17
21,0,7,600,0.4861111111111111,0.4861111111111111,0.4375,0.4791666666666667,0.5,0.5275862068965518,0.46,0.58,-0.0692035640536147,-0.03460178202680735,-0.3023271996533205,-0.0507298793151905
22,1,3,400,0.8194444444444444,0.6527777777777778,0.8333333333333334,0.6666666666666666,0.6655172413793103,0.03103448275862069,0.66,0.02,2.293370970511053,0.7191172785672362,2.466212040073228,0.820642890595209
22,1,3,600,0.8194444444444444,0.6527777777777778,0.875,0.625,0.6655172413793103,0.03103448275862069,0.74,0.02,2.293370970511053,0.7191172785672362,2.69709431602474,0.705201752619453
22,1,5,400,0.8194444444444444,0.6527777777777778,0.7916666666666666,0.625,0.6655172413793103,0.03103448275862069,0.66,0.1,2.293370970511053,0.7191172785672362,1.6940146949860053,0.4345442180515977
22,1,5,600,0.8194444444444444,0.6527777777777778,0.8333333333333334,0.625,0.6655172413793103,0.03103448275862069,0.7,0.06,2.293370970511053,0.7191172785672362,2.079174107304894,0.5151865409444064
22,1,7,400,0.8194444444444444,0.6527777777777778,0.7291666666666666,0.7708333333333334,0.6655172413793103,0.03103448275862069,0.46,0.02,2.293370970511053,0.7191172785672362,1.9533151901203532,1.0770913155716464
22,1,7,600,0.8194444444444444,0.6527777777777778,0.8541666666666666,0.6041666666666666,0.6655172413793103,0.03103448275862069,0.74,0.06,2.293370970511053,0.7191172785672362,2.1981189999897706,0.45571409460196827
23,1,3,400,0.5798611111111112,0.5104166666666666,0.6458333333333334,0.4375,0.5689655172413793,0.4103448275862069,0.7,0.42,0.40039910447958227,0.026458490328018225,0.7262939918498915,-0.1612535167830949
23,1,3,600,0.5798611111111112,0.5104166666666666,0.4791666666666667,0.4375,0.5689655172413793,0.4103448275862069,0.54,0.58,0.40039910447958227,0.026458490328018225,-0.10145975863038086,-0.1511635998266603
23,1,5,400,0.5798611111111112,0.5104166666666666,0.6458333333333334,0.5208333333333334,0.5689655172413793,0.4103448275862069,0.62,0.34,0.40039910447958227,0.026458490328018225,0.7179439175408021,0.053491170671003674
23,1,5,600,0.5798611111111112,0.5104166666666666,0.6458333333333334,0.3958333333333333,0.5689655172413793,0.4103448275862069,0.74,0.46,0.40039910447958227,0.026458490328018225,0.7437791259043867,-0.2714558424407236
23,1,7,400,0.5798611111111112,0.5104166666666666,0.5,0.625,0.5689655172413793,0.4103448275862069,0.38,0.38,0.40039910447958227,0.026458490328018225,0.0,0.3054807880993974
23,1,7,600,0.5798611111111112,0.5104166666666666,0.5625,0.6458333333333334,0.5689655172413793,0.4103448275862069,0.42,0.3,0.40039910447958227,0.026458490328018225,0.32250703356619004,0.36314699592494587
24,1,3,400,0.7291666666666666,0.4027777777777778,0.8125,0.4375,0.8241379310344827,0.3689655172413793,0.86,0.26,1.2658446815835693,-0.29832789395438297,1.7236647462078727,-0.21848696771101944
24,1,3,600,0.7291666666666666,0.4027777777777778,0.75,0.375,0.8241379310344827,0.3689655172413793,0.86,0.38,1.2658446815835693,-0.29832789395438297,1.3858001289143531,-0.38741927635777923
24,1,5,400,0.7291666666666666,0.4027777777777778,0.7291666666666666,0.4375,0.8241379310344827,0.3689655172413793,0.78,0.34,1.2658446815835693,-0.29832789395438297,1.1846563436300896,-0.17986504237364004
24,1,5,600,0.7291666666666666,0.4027777777777778,0.7083333333333334,0.2916666666666667,0.8241379310344827,0.3689655172413793,0.9,0.5,1.2658446815835693,-0.29832789395438297,1.2815515655446004,-0.6407757827723002
24,1,7,400,0.7291666666666666,0.4027777777777778,0.7083333333333334,0.5,0.8241379310344827,0.3689655172413793,0.7,0.3,1.2658446815835693,-0.29832789395438297,1.0488010254160816,1.1102230246251565e-16
24,1,7,600,0.7291666666666666,0.4027777777777778,0.6666666666666666,0.375,0.8241379310344827,0.3689655172413793,0.78,0.46,1.2658446815835693,-0.29832789395438297,0.8726269347001545,-0.33587974683860755
25,1,3,400,0.6180555555555556,0.5972222222222222,0.6041666666666666,0.5625,0.5206896551724138,0.28620689655172415,0.54,0.34,0.6163847015074096,0.2563078065864968,0.5128968499528747,0.15601470446496743
25,1,3,600,0.6180555555555556,0.5972222222222222,0.5416666666666666,0.5,0.5206896551724138,0.28620689655172415,0.54,0.46,0.6163847015074096,0.2563078065864968,0.20086744102293963,-6.938893903907228e-17
25,1,5,400,0.6180555555555556,0.5972222222222222,0.7291666666666666,0.6875,0.5206896551724138,0.28620689655172415,0.54,0.1,0.6163847015074096,0.2563078065864968,1.3819852860560702,0.5905589225165653
25,1,5,600,0.6180555555555556,0.5972222222222222,0.625,0.5416666666666666,0.5206896551724138,0.28620689655172415,0.58,0.34,0.6163847015074096,0.2563078065864968,0.6143566085832555,0.105284825149777
25,1,7,400,0.6180555555555556,0.5972222222222222,0.5,0.625,0.5206896551724138,0.28620689655172415,0.38,0.38,0.6163847015074096,0.2563078065864968,0.0,0.3054807880993974
25,1,7,600,0.6180555555555556,0.5972222222222222,0.7083333333333334,0.6666666666666666,0.5206896551724138,0.28620689655172415,0.54,0.14,0.6163847015074096,0.2563078065864968,1.1807530613264257,0.48994281015174296
26,0,3,400,0.4791666666666667,0.3541666666666667,0.4166666666666667,0.3333333333333333,0.6241379310344828,0.6655172413793103,0.58,0.74,-0.11120143879123967,-0.3719674872926706,-0.4414519262510662,-0.42261944226738385
26,0,3,600,0.4791666666666667,0.3541666666666667,0.4583333333333333,0.375,0.6241379310344828,0.6655172413793103,0.58,0.66,-0.11120143879123967,-0.3719674872926706,-0.2105696502995542,-0.30717830429162785
26,0,5,400,0.4791666666666667,0.3541666666666667,0.5416666666666666,0.5,0.6241379310344828,0.6655172413793103,0.54,0.46,-0.11120143879123967,-0.3719674872926706,0.20086744102293963,-6.938893903907228e-17
26,0,5,600,0.4791666666666667,0.3541666666666667,0.5208333333333334,0.3125,0.6241379310344828,0.6655172413793103,0.7,0.66,-0.11120143879123967,-0.3719674872926706,0.11193738326663571,-0.4684318210747228
26,0,7,400,0.4791666666666667,0.3541666666666667,0.4583333333333333,0.375,0.6241379310344828,0.6655172413793103,0.58,0.66,-0.11120143879123967,-0.3719674872926706,-0.2105696502995542,-0.30717830429162785
26,0,7,600,0.4791666666666667,0.3541666666666667,0.4791666666666667,0.22916666666666666,0.6241379310344828,0.6655172413793103,0.74,0.78,-0.11120143879123967,-0.3719674872926706,-0.12884780879576785,-0.7077693097908009
27,1,3,400,0.5625,0.5625,0.625,0.4166666666666667,0.5,0.3758620689655172,0.7,0.46,0.31636676789705076,0.15818338394852538,0.6248342332195104,-0.21198339609828545
27,1,3,600,0.5625,0.5625,0.5416666666666666,0.5416666666666666,0.5,0.3758620689655172,0.5,0.42,0.31636676789705076,0.15818338394852538,0.20189347914185088,0.10094673957092544
27,1,5,400,0.5625,0.5625,0.5208333333333334,0.6041666666666666,0.5,0.3758620689655172,0.42,0.38,0.31636676789705076,0.15818338394852538,0.1035873089575465,0.2536871336206241
27,1,5,600,0.5625,0.5625,0.5625,0.6458333333333334,0.5,0.3758620689655172,0.42,0.3,0.31636676789705076,0.15818338394852538,0.32250703356619004,0.36314699592494587
27,1,7,400,0.5625,0.5625,0.5416666666666666,0.625,0.5,0.3758620689655172,0.42,0.34,0.31636676789705076,0.15818338394852538,0.21056965029955385,0.3071783042916278
27,1,7,600,0.5625,0.5625,0.5833333333333334,0.5416666666666666,0.5,0.3758620689655172,0.54,0.38,0.31636676789705076,0.15818338394852538,0.40591450861086725,0.10252353379396376
29,0,3,400,0.5868055555555556,0.2673611111111111,0.7083333333333334,0.2916666666666667,0.8172413793103448,0.6448275862068965,0.9,0.5,0.5335091098790646,-0.6381475696588679,1.2815515655446004,-0.6407757827723002
29,0,3,600,0.5868055555555556,0.2673611111111111,0.5416666666666666,0.20833333333333334,0.8172413793103448,0.6448275862068965,0.82,0.74,0.5335091098790646,-0.6381475696588679,0.2720196824498968,-0.7793552466178654
29,0,5,400,0.5868055555555556,0.2673611111111111,0.5,0.3333333333333333,0.8172413793103448,0.6448275862068965,0.66,0.66,0.5335091098790646,-0.6381475696588679,0.0,-0.41246312944140495
29,0,5,600,0.5868055555555556,0.2673611111111111,0.6041666666666666,0.22916666666666666,0.8172413793103448,0.6448275862068965,0.86,0.66,0.5335091098790646,-0.6381475696588679,0.6678562113735509,-0.7463912351281804
29,0,7,400,0.5868055555555556,0.2673611111111111,0.6041666666666666,0.3125,0.8172413793103448,0.6448275862068965,0.78,0.58,0.5335091098790646,-0.6381475696588679,0.5702997350468341,-0.4870433466652678
29,0,7,600,0.5868055555555556,0.2673611111111111,0.5625,0.22916666666666666,0.8172413793103448,0.6448275862068965,0.82,0.7,0.5335091098790646,-0.6381475696588679,0.3909645751347731,-0.7198828002754272
30,0,3,400,0.5034722222222222,0.46875,0.5,0.4166666666666667,0.5344827586206896,0.5275862068965518,0.58,0.58,0.017339803861401146,-0.07787346598431527,0.0,-0.20189347914185074
30,0,3,600,0.5034722222222222,0.46875,0.5625,0.4375,0.5344827586206896,0.5275862068965518,0.62,0.5,0.017339803861401146,-0.07787346598431527,0.3054807880993974,-0.1527403940496987
30,0,5,400,0.5034722222222222,0.46875,0.5416666666666666,0.5,0.5344827586206896,0.5275862068965518,0.54,0.46,0.017339803861401146,-0.07787346598431527,0.20086744102293963,-6.938893903907228e-17
30,0,5,600,0.5034722222222222,0.46875,0.4791666666666667,0.5625,0.5344827586206896,0.5275862068965518,0.42,0.46,0.017339803861401146,-0.07787346598431527,-0.10145975863038113,0.1511635998266603
30,0,7,400,0.5034722222222222,0.46875,0.5,0.375,0.5344827586206896,0.5275862068965518,0.62,0.62,0.017339803861401146,-0.07787346598431527,0.0,-0.3054807880993974
30,0,7,600,0.5034722222222222,0.46875,0.4375,0.5208333333333334,0.5344827586206896,0.5275862068965518,0.42,0.54,0.017339803861401146,-0.07787346598431527,-0.3023271996533208,0.0507298793151905
32,0,3,400,0.6006944444444444,0.6354166666666666,0.5416666666666666,0.6666666666666666,0.46551724137931033,0.2655172413793103,0.38,0.3,0.539884275301665,0.35648550556584846,0.2189197246086435,0.41494065040371914
32,0,3,600,0.6006944444444444,0.6354166666666666,0.6041666666666666,0.6041666666666666,0.46551724137931033,0.2655172413793103,0.5,0.3,0.539884275301665,0.35648550556584846,0.5244005127080409,0.26220025635402044
32,0,5,400,0.6006944444444444,0.6354166666666666,0.5625,0.7708333333333334,0.46551724137931033,0.2655172413793103,0.3,0.18,0.539884275301665,0.35648550556584846,0.3909645751347731,0.7198828002754274
32,0,5,600,0.6006944444444444,0.6354166666666666,0.5833333333333334,0.5416666666666666,0.46551724137931033,0.2655172413793103,0.54,0.38,0.539884275301665,0.35648550556584846,0.40591450861086725,0.10252353379396376
32,0,7,400,0.6006944444444444,0.6354166666666666,0.6666666666666666,0.5416666666666666,0.46551724137931033,0.2655172413793103,0.62,0.3,0.539884275301665,0.35648550556584846,0.8298813008074383,0.10945986230432175
32,0,7,600,0.6006944444444444,0.6354166666666666,0.6458333333333334,0.6875,0.46551724137931033,0.2655172413793103,0.46,0.18,0.539884275301665,0.35648550556584846,0.8149313673313443,0.5078994041771419
33,1,3,400,0.6631944444444444,0.4965277777777778,0.6666666666666666,0.5,0.6655172413793103,0.3413793103448276,0.66,0.34,0.8362698595133031,-0.009433276931638868,0.8249262588828097,-1.1102230246251565e-16
33,1,3,600,0.6631944444444444,0.4965277777777778,0.75,0.375,0.6655172413793103,0.3413793103448276,0.86,0.38,0.8362698595133031,-0.009433276931638868,1.3858001289143531,-0.38741927635777923
33,1,5,400,0.6631944444444444,0.4965277777777778,0.5416666666666666,0.5833333333333334,0.6655172413793103,0.3413793103448276,0.46,0.38,0.8362698595133031,-0.009433276931638868,0.20504706758792762,0.20295725430543357
33,1,5,600,0.6631944444444444,0.4965277777777778,0.6875,0.3958333333333333,0.6655172413793103,0.3413793103448276,0.78,0.42,0.8362698595133031,-0.009433276931638868,0.9740866933305357,-0.285149867523417
33,1,7,400,0.6631944444444444,0.4965277777777778,0.6875,0.6875,0.6655172413793103,0.3413793103448276,0.5,0.14,0.8362698595133031,-0.009433276931638868,1.0803193408149558,0.5401596704074779
33,1,7,600,0.6631944444444444,0.4965277777777778,0.6458333333333334,0.4375,0.6655172413793103,0.3413793103448276,0.7,0.42,0.8362698595133031,-0.009433276931638868,0.7262939918498915,-0.1612535167830949
34,1,3,400,0.5173611111111112,0.6006944444444444,0.4166666666666667,0.5833333333333334,0.41724137931034483,0.38275862068965516,0.34,0.5,0.08928782698604468,0.2535996939777237,-0.41246312944140473,0.20623156472070237
34,1,3,600,0.5173611111111112,0.6006944444444444,0.4791666666666667,0.5208333333333334,0.41724137931034483,0.38275862068965516,0.46,0.5,0.08928782698604468,0.2535996939777237,-0.10043372051146975,0.05021686025573487
34,1,5,400,0.5173611111111112,0.6006944444444444,0.5833333333333334,0.5416666666666666,0.41724137931034483,0.38275862068965516,0.54,0.38,0.08928782698604468,0.2535996939777237,0.40591450861086725,0.10252353379396376
34,1,5,600,0.5173611111111112,0.6006944444444444,0.6458333333333334,0.6458333333333334,0.41724137931034483,0.38275862068965516,0.5,0.22,0.08928782698604468,0.2535996939777237,0.7721932141886848,0.3860966070943424
34,1,7,400,0.5173611111111112,0.6006944444444444,0.4375,0.6458333333333334,0.41724137931034483,0.38275862068965516,0.3,0.42,0.08928782698604468,0.2535996939777237,-0.32250703356619004,0.36314699592494587
34,1,7,600,0.5173611111111112,0.6006944444444444,0.5416666666666666,0.6666666666666666,0.41724137931034483,0.38275862068965516,0.38,0.3,0.08928782698604468,0.2535996939777237,0.2189197246086435,0.41494065040371914
35,1,3,400,0.4583333333333333,0.5486111111111112,0.5,0.625,0.4103448275862069,0.49310344827586206,0.38,0.38,-0.20937008990597034,0.12197299761482419,0.0,0.3054807880993974
35,1,3,600,0.4583333333333333,0.5486111111111112,0.5625,0.5208333333333334,0.4103448275862069,0.49310344827586206,0.54,0.42,-0.20937008990597034,0.12197299761482419,0.3023271996533208,0.0507298793151905
35,1,5,400,0.4583333333333333,0.5486111111111112,0.375,0.5,0.4103448275862069,0.49310344827586206,0.38,0.62,-0.20937008990597034,0.12197299761482419,-0.6109615761987948,-0.0
35,1,5,600,0.4583333333333333,0.5486111111111112,0.3958333333333333,0.4791666666666667,0.4103448275862069,0.49310344827586206,0.42,0.62,-0.20937008990597034,0.12197299761482419,-0.5073742672412482,-0.05179365447877325
